Time,OBT,RTT_Bangalore_Bangalore,RTT_Bangalore_CARTOSAT2C,RTT_Bangalore_Resourcesat2,RTT_CARTOSAT2C_Bangalore,RTT_CARTOSAT2C_CARTOSAT2C,RTT_CARTOSAT2C_Resourcesat2,RTT_Resourcesat2_Bangalore,RTT_Resourcesat2_CARTOSAT2C,RTT_Resourcesat2_Resourcesat2
20:04:08,72247.0,inf,inf,inf,inf,inf,18.914,inf,18.913,inf
20:04:09,72248.0,inf,inf,inf,inf,inf,18.912,inf,18.911,inf
20:04:10,72249.0,inf,inf,inf,inf,inf,18.91,inf,18.91,inf
20:04:11,72250.0,inf,inf,inf,inf,inf,18.909,inf,18.908,inf
20:04:12,72251.0,inf,inf,inf,inf,inf,18.907,inf,18.906,inf
20:04:13,72252.0,inf,inf,inf,inf,inf,18.905,inf,18.904,inf
20:04:14,72253.0,inf,inf,inf,inf,inf,18.904,inf,18.903,inf
20:04:15,72254.0,inf,inf,inf,inf,inf,18.902,inf,18.901,inf
20:04:16,72255.0,inf,inf,inf,inf,inf,18.9,inf,18.899,inf
20:04:17,72256.0,inf,inf,inf,inf,inf,18.898,inf,18.898,inf
20:04:18,72257.0,inf,inf,inf,inf,inf,18.897,inf,18.896,inf
20:04:19,72258.0,inf,inf,inf,inf,inf,18.895,inf,18.894,inf
20:04:20,72259.0,inf,inf,inf,inf,inf,18.893,inf,18.892,inf
20:04:21,72260.0,inf,inf,inf,inf,inf,18.892,inf,18.891,inf
20:04:22,72261.0,inf,inf,inf,inf,inf,18.89,inf,18.889,inf
20:04:23,72262.0,inf,inf,inf,inf,inf,18.888,inf,18.887,inf
20:04:24,72263.0,inf,inf,inf,inf,inf,18.886,inf,18.886,inf
20:04:25,72264.0,inf,inf,inf,inf,inf,18.885,inf,18.884,inf
20:04:26,72265.0,inf,inf,inf,inf,inf,18.883,inf,18.882,inf
20:04:27,72266.0,inf,inf,inf,inf,inf,18.881,inf,18.88,inf
20:04:28,72267.0,inf,inf,inf,inf,inf,18.879,inf,18.879,inf
20:04:29,72268.0,inf,inf,inf,inf,inf,18.878,inf,18.877,inf
20:04:30,72269.0,inf,inf,inf,inf,inf,18.876,inf,18.875,inf
20:04:31,72270.0,inf,inf,inf,inf,inf,18.874,inf,18.873,inf
20:04:32,72271.0,inf,inf,inf,inf,inf,18.872,inf,18.872,inf
20:04:33,72272.0,inf,inf,inf,inf,inf,18.871,inf,18.87,inf
20:04:34,72273.0,inf,inf,inf,inf,inf,18.869,inf,18.868,inf
20:04:35,72274.0,inf,inf,inf,inf,inf,18.867,inf,18.866,inf
20:04:36,72275.0,inf,inf,inf,inf,inf,18.866,inf,18.865,inf
20:04:37,72276.0,inf,inf,inf,inf,inf,18.864,inf,18.863,inf
20:04:38,72277.0,inf,inf,inf,inf,inf,18.862,inf,18.861,inf
20:04:39,72278.0,inf,inf,inf,inf,inf,18.86,inf,18.86,inf
20:04:40,72279.0,inf,inf,inf,inf,inf,18.859,inf,18.858,inf
20:04:41,72280.0,inf,inf,inf,inf,inf,18.857,inf,18.856,inf
20:04:42,72281.0,inf,inf,inf,inf,inf,18.855,inf,18.854,inf
20:04:43,72282.0,inf,inf,inf,inf,inf,18.853,inf,18.852,inf
20:04:44,72283.0,inf,inf,inf,inf,inf,18.852,inf,18.851,inf
20:04:45,72284.0,inf,inf,inf,inf,inf,18.85,inf,18.849,inf
20:04:46,72285.0,inf,inf,inf,inf,inf,18.848,inf,18.847,inf
20:04:47,72286.0,inf,inf,inf,inf,inf,18.846,inf,18.846,inf
20:04:48,72287.0,inf,inf,inf,inf,inf,18.845,inf,18.844,inf
20:04:49,72288.0,inf,inf,inf,inf,inf,18.843,inf,18.842,inf
20:04:50,72289.0,inf,inf,inf,inf,inf,18.841,inf,18.84,inf
20:04:51,72290.0,inf,inf,inf,inf,inf,18.839,inf,18.838,inf
20:04:52,72291.0,inf,inf,inf,inf,inf,18.838,inf,18.837,inf
20:04:53,72292.0,inf,inf,inf,inf,inf,18.836,inf,18.835,inf
20:04:54,72293.0,inf,inf,inf,inf,inf,18.834,inf,18.833,inf
20:04:55,72294.0,inf,inf,inf,inf,inf,18.832,inf,18.832,inf
20:04:56,72295.0,inf,inf,inf,inf,inf,18.831,inf,18.83,inf
20:04:57,72296.0,inf,inf,inf,inf,inf,18.829,inf,18.828,inf
20:04:58,72297.0,inf,inf,inf,inf,inf,18.827,inf,18.826,inf
20:04:59,72298.0,inf,inf,inf,inf,inf,18.825,inf,18.824,inf
20:05:00,72299.0,inf,inf,inf,inf,inf,18.824,inf,18.823,inf
20:05:01,72300.0,inf,inf,inf,inf,inf,18.822,inf,18.821,inf
20:05:02,72301.0,inf,inf,inf,inf,inf,18.82,inf,18.819,inf
20:05:03,72302.0,inf,inf,inf,inf,inf,18.818,inf,18.817,inf
20:05:04,72303.0,inf,inf,inf,inf,inf,18.816,inf,18.816,inf
20:05:05,72304.0,inf,inf,inf,inf,inf,18.815,inf,18.814,inf
20:05:06,72305.0,inf,inf,inf,inf,inf,18.813,inf,18.812,inf
20:05:07,72306.0,inf,inf,inf,inf,inf,18.811,inf,18.81,inf
20:05:08,72307.0,inf,inf,inf,inf,inf,18.81,inf,18.809,inf
20:05:09,72308.0,inf,inf,inf,inf,inf,18.808,inf,18.807,inf
20:05:10,72309.0,inf,inf,inf,inf,inf,18.806,inf,18.805,inf
20:05:11,72310.0,inf,inf,inf,inf,inf,18.804,inf,18.803,inf
20:05:12,72311.0,inf,inf,inf,inf,inf,18.802,inf,18.802,inf
20:05:13,72312.0,inf,inf,inf,inf,inf,18.801,inf,18.8,inf
20:05:14,72313.0,inf,inf,inf,inf,inf,18.799,inf,18.798,inf
20:05:15,72314.0,inf,inf,inf,inf,inf,18.797,inf,18.796,inf
20:05:16,72315.0,inf,inf,inf,inf,inf,18.795,inf,18.794,inf
20:05:17,72316.0,inf,inf,inf,inf,inf,18.794,inf,18.793,inf
20:05:18,72317.0,inf,inf,inf,inf,inf,18.792,inf,18.791,inf
20:05:19,72318.0,inf,inf,inf,inf,inf,18.79,inf,18.789,inf
20:05:20,72319.0,inf,inf,inf,inf,inf,18.788,inf,18.787,inf
20:05:21,72320.0,inf,inf,inf,inf,inf,18.786,inf,18.786,inf
20:05:22,72321.0,inf,inf,inf,inf,inf,18.785,inf,18.784,inf
20:05:23,72322.0,inf,inf,inf,inf,inf,18.783,inf,18.782,inf
20:05:24,72323.0,inf,inf,inf,inf,inf,18.781,inf,18.78,inf
20:05:25,72324.0,inf,inf,inf,inf,inf,18.779,inf,18.778,inf
20:05:26,72325.0,inf,inf,inf,inf,inf,18.778,inf,18.777,inf
20:05:27,72326.0,inf,inf,inf,inf,inf,18.776,inf,18.775,inf
20:05:28,72327.0,inf,inf,inf,inf,inf,18.774,inf,18.773,inf
20:05:29,72328.0,inf,inf,inf,inf,inf,18.772,inf,18.771,inf
20:05:30,72329.0,inf,inf,inf,inf,inf,18.77,inf,18.77,inf
20:05:31,72330.0,inf,inf,inf,inf,inf,18.769,inf,18.768,inf
20:05:32,72331.0,inf,inf,inf,inf,inf,18.767,inf,18.766,inf
20:05:33,72332.0,inf,inf,inf,inf,inf,18.765,inf,18.764,inf
20:05:34,72333.0,inf,inf,inf,inf,inf,18.763,inf,18.762,inf
20:05:35,72334.0,inf,inf,inf,inf,inf,18.762,inf,18.761,inf
20:05:36,72335.0,inf,inf,inf,inf,inf,18.76,inf,18.759,inf
20:05:37,72336.0,inf,inf,inf,inf,inf,18.758,inf,18.757,inf
20:05:38,72337.0,inf,inf,inf,inf,inf,18.756,inf,18.755,inf
20:05:39,72338.0,inf,inf,inf,inf,inf,18.754,inf,18.754,inf
20:05:40,72339.0,inf,inf,inf,inf,inf,18.753,inf,18.752,inf
20:05:41,72340.0,inf,inf,inf,inf,inf,18.751,inf,18.75,inf
20:05:42,72341.0,inf,inf,inf,inf,inf,18.749,inf,18.748,inf
20:05:43,72342.0,inf,inf,inf,inf,inf,18.747,inf,18.746,inf
20:05:44,72343.0,inf,inf,inf,inf,inf,18.745,inf,18.745,inf
20:05:45,72344.0,inf,inf,inf,inf,inf,18.744,inf,18.743,inf
20:05:46,72345.0,inf,inf,inf,inf,inf,18.742,inf,18.741,inf
20:05:47,72346.0,inf,inf,inf,inf,inf,18.74,inf,18.739,inf
20:05:48,72347.0,inf,inf,inf,inf,inf,18.738,inf,18.737,inf
20:05:49,72348.0,inf,inf,inf,inf,inf,18.736,inf,18.736,inf
20:05:50,72349.0,inf,inf,inf,inf,inf,18.735,inf,18.734,inf
20:05:51,72350.0,inf,inf,inf,inf,inf,18.733,inf,18.732,inf
20:05:52,72351.0,inf,inf,inf,inf,inf,18.731,inf,18.73,inf
20:05:53,72352.0,inf,inf,inf,inf,inf,18.729,inf,18.728,inf
20:05:54,72353.0,inf,inf,inf,inf,inf,18.728,inf,18.727,inf
20:05:55,72354.0,inf,inf,inf,inf,inf,18.726,inf,18.725,inf
20:05:56,72355.0,inf,inf,inf,inf,inf,18.724,inf,18.723,inf
20:05:57,72356.0,inf,inf,inf,inf,inf,18.722,inf,18.721,inf
20:05:58,72357.0,inf,inf,inf,inf,inf,18.72,inf,18.719,inf
20:05:59,72358.0,inf,inf,inf,inf,inf,18.718,inf,18.718,inf
20:06:00,72359.0,inf,inf,inf,inf,inf,18.717,inf,18.716,inf
20:06:01,72360.0,inf,inf,inf,inf,inf,18.715,inf,18.714,inf
20:06:02,72361.0,inf,inf,inf,inf,inf,18.713,inf,18.712,inf
20:06:03,72362.0,inf,inf,inf,inf,inf,18.711,inf,18.71,inf
20:06:04,72363.0,inf,inf,inf,inf,inf,18.709,inf,18.709,inf
20:06:05,72364.0,inf,inf,inf,inf,inf,18.708,inf,18.707,inf
20:06:06,72365.0,inf,inf,inf,inf,inf,18.706,inf,18.705,inf
20:06:07,72366.0,inf,inf,inf,inf,inf,18.704,inf,18.703,inf
20:06:08,72367.0,inf,inf,inf,inf,inf,18.702,inf,18.701,inf
20:06:09,72368.0,inf,inf,inf,inf,inf,18.7,inf,18.7,inf
20:06:10,72369.0,inf,inf,inf,inf,inf,18.699,inf,18.698,inf
20:06:11,72370.0,inf,inf,inf,inf,inf,18.697,inf,18.696,inf
20:06:12,72371.0,inf,inf,inf,inf,inf,18.695,inf,18.694,inf
20:06:13,72372.0,inf,inf,inf,inf,inf,18.693,inf,18.692,inf
20:06:14,72373.0,inf,inf,inf,inf,inf,18.691,inf,18.69,inf
20:06:15,72374.0,inf,inf,inf,inf,inf,18.69,inf,18.689,inf
20:06:16,72375.0,inf,inf,inf,inf,inf,18.688,inf,18.687,inf
20:06:17,72376.0,inf,inf,inf,inf,inf,18.686,inf,18.685,inf
20:06:18,72377.0,inf,inf,inf,inf,inf,18.684,inf,18.683,inf
20:06:19,72378.0,inf,inf,inf,inf,inf,18.682,inf,18.681,inf
20:06:20,72379.0,inf,inf,inf,inf,inf,18.68,inf,18.68,inf
20:06:21,72380.0,inf,inf,inf,inf,inf,18.679,inf,18.678,inf
20:06:22,72381.0,inf,inf,inf,inf,inf,18.677,inf,18.676,inf
20:06:23,72382.0,inf,inf,inf,inf,inf,18.675,inf,18.674,inf
20:06:24,72383.0,inf,inf,inf,inf,inf,18.673,inf,18.672,inf
20:06:25,72384.0,inf,inf,inf,inf,inf,18.671,inf,18.67,inf
20:06:26,72385.0,inf,inf,inf,inf,inf,18.67,inf,18.669,inf
20:06:27,72386.0,inf,inf,inf,inf,inf,18.668,inf,18.667,inf
20:06:28,72387.0,inf,inf,inf,inf,inf,18.666,inf,18.665,inf
20:06:29,72388.0,inf,inf,inf,inf,inf,18.664,inf,18.663,inf
20:06:30,72389.0,inf,inf,inf,inf,inf,18.662,inf,18.661,inf
20:06:31,72390.0,inf,inf,inf,inf,inf,18.66,inf,18.66,inf
20:06:32,72391.0,inf,inf,inf,inf,inf,18.659,inf,18.658,inf
20:06:33,72392.0,inf,inf,inf,inf,inf,18.657,inf,18.656,inf
20:06:34,72393.0,inf,inf,inf,inf,inf,18.655,inf,18.654,inf
20:06:35,72394.0,inf,inf,inf,inf,inf,18.653,inf,18.652,inf
20:06:36,72395.0,inf,inf,inf,inf,inf,18.651,inf,18.65,inf
20:06:37,72396.0,inf,inf,inf,inf,inf,18.65,inf,18.649,inf
20:06:38,72397.0,inf,inf,inf,inf,inf,18.648,inf,18.647,inf
20:06:39,72398.0,inf,inf,inf,inf,inf,18.646,inf,18.645,inf
20:06:40,72399.0,inf,inf,inf,inf,inf,18.644,inf,18.643,inf
20:06:41,72400.0,inf,inf,inf,inf,inf,18.642,inf,18.641,inf
20:06:42,72401.0,inf,inf,inf,inf,inf,18.64,inf,18.64,inf
20:06:43,72402.0,inf,inf,inf,inf,inf,18.638,inf,18.638,inf
20:06:44,72403.0,inf,inf,inf,inf,inf,18.637,inf,18.636,inf
20:06:45,72404.0,inf,inf,inf,inf,inf,18.635,inf,18.634,inf
20:06:46,72405.0,inf,inf,inf,inf,inf,18.633,inf,18.632,inf
20:06:47,72406.0,inf,inf,inf,inf,inf,18.631,inf,18.63,inf
20:06:48,72407.0,inf,inf,inf,inf,inf,18.629,inf,18.628,inf
20:06:49,72408.0,inf,inf,inf,inf,inf,18.628,inf,18.627,inf
20:06:50,72409.0,inf,inf,inf,inf,inf,18.626,inf,18.625,inf
20:06:51,72410.0,inf,inf,inf,inf,inf,18.624,inf,18.623,inf
20:06:52,72411.0,inf,inf,inf,inf,inf,18.622,inf,18.621,inf
20:06:53,72412.0,inf,inf,inf,inf,inf,18.62,inf,18.619,inf
20:06:54,72413.0,inf,inf,inf,inf,inf,18.618,inf,18.618,inf
20:06:55,72414.0,inf,inf,inf,inf,inf,18.616,inf,18.616,inf
20:06:56,72415.0,inf,inf,inf,inf,inf,18.615,inf,18.614,inf
20:06:57,72416.0,inf,inf,inf,inf,inf,18.613,inf,18.612,inf
20:06:58,72417.0,inf,inf,inf,inf,inf,18.611,inf,18.61,inf
20:06:59,72418.0,inf,inf,inf,inf,inf,18.609,inf,18.608,inf
20:07:00,72419.0,inf,inf,inf,inf,inf,18.607,inf,18.606,inf
20:07:01,72420.0,inf,inf,inf,inf,inf,18.605,inf,18.605,inf
20:07:02,72421.0,inf,inf,inf,inf,inf,18.604,inf,18.603,inf
20:07:03,72422.0,inf,inf,inf,inf,inf,18.602,inf,18.601,inf
20:07:04,72423.0,inf,inf,inf,inf,inf,18.6,inf,18.599,inf
20:07:05,72424.0,inf,inf,inf,inf,inf,18.598,inf,18.597,inf
20:07:06,72425.0,inf,inf,inf,inf,inf,18.596,inf,18.595,inf
20:07:07,72426.0,inf,inf,inf,inf,inf,18.594,inf,18.594,inf
20:07:08,72427.0,inf,inf,inf,inf,inf,18.592,inf,18.592,inf
20:07:09,72428.0,inf,inf,inf,inf,inf,18.591,inf,18.59,inf
20:07:10,72429.0,inf,inf,inf,inf,inf,18.589,inf,18.588,inf
20:07:11,72430.0,inf,inf,inf,inf,inf,18.587,inf,18.586,inf
20:07:12,72431.0,inf,inf,inf,inf,inf,18.585,inf,18.584,inf
20:07:13,72432.0,inf,inf,inf,inf,inf,18.583,inf,18.582,inf
20:07:14,72433.0,inf,inf,inf,inf,inf,18.581,inf,18.581,inf
20:07:15,72434.0,inf,inf,inf,inf,inf,18.58,inf,18.579,inf
20:07:16,72435.0,inf,inf,inf,inf,inf,18.578,inf,18.577,inf
20:07:17,72436.0,inf,inf,inf,inf,inf,18.576,inf,18.575,inf
20:07:18,72437.0,inf,inf,inf,inf,inf,18.574,inf,18.573,inf
20:07:19,72438.0,inf,inf,inf,inf,inf,18.572,inf,18.571,inf
20:07:20,72439.0,inf,inf,inf,inf,inf,18.57,inf,18.569,inf
20:07:21,72440.0,inf,inf,inf,inf,inf,18.568,inf,18.568,inf
20:07:22,72441.0,inf,inf,inf,inf,inf,18.567,inf,18.566,inf
20:07:23,72442.0,inf,inf,inf,inf,inf,18.565,inf,18.564,inf
20:07:24,72443.0,inf,inf,inf,inf,inf,18.563,inf,18.562,inf
20:07:25,72444.0,inf,inf,inf,inf,inf,18.561,inf,18.56,inf
20:07:26,72445.0,inf,inf,inf,inf,inf,18.559,inf,18.558,inf
20:07:27,72446.0,inf,inf,inf,inf,inf,18.557,inf,18.556,inf
20:07:28,72447.0,inf,inf,inf,inf,inf,18.555,inf,18.555,inf
20:07:29,72448.0,inf,inf,inf,inf,inf,18.554,inf,18.553,inf
20:07:30,72449.0,inf,inf,inf,inf,inf,18.552,inf,18.551,inf
20:07:31,72450.0,inf,inf,inf,inf,inf,18.55,inf,18.549,inf
20:07:32,72451.0,inf,inf,inf,inf,inf,18.548,inf,18.547,inf
20:07:33,72452.0,inf,inf,inf,inf,inf,18.546,inf,18.545,inf
20:07:34,72453.0,inf,inf,inf,inf,inf,18.544,inf,18.543,inf
20:07:35,72454.0,inf,inf,inf,inf,inf,18.542,inf,18.542,inf
20:07:36,72455.0,inf,inf,inf,inf,inf,18.54,inf,18.54,inf
20:07:37,72456.0,inf,inf,inf,inf,inf,18.539,inf,18.538,inf
20:07:38,72457.0,inf,inf,inf,inf,inf,18.537,inf,18.536,inf
20:07:39,72458.0,inf,inf,inf,inf,inf,18.535,inf,18.534,inf
20:07:40,72459.0,inf,inf,inf,inf,inf,18.533,inf,18.532,inf
20:07:41,72460.0,inf,inf,inf,inf,inf,18.531,inf,18.53,inf
20:07:42,72461.0,inf,inf,inf,inf,inf,18.529,inf,18.528,inf
20:07:43,72462.0,inf,inf,inf,inf,inf,18.528,inf,18.527,inf
20:07:44,72463.0,inf,inf,inf,inf,inf,18.526,inf,18.525,inf
20:07:45,72464.0,inf,inf,inf,inf,inf,18.524,inf,18.523,inf
20:07:46,72465.0,inf,inf,inf,inf,inf,18.522,inf,18.521,inf
20:07:47,72466.0,inf,inf,inf,inf,inf,18.52,inf,18.519,inf
20:07:48,72467.0,inf,inf,inf,inf,inf,18.518,inf,18.517,inf
20:07:49,72468.0,inf,inf,inf,inf,inf,18.516,inf,18.515,inf
20:07:50,72469.0,inf,inf,inf,inf,inf,18.514,inf,18.514,inf
20:07:51,72470.0,inf,inf,inf,inf,inf,18.512,inf,18.512,inf
20:07:52,72471.0,inf,inf,inf,inf,inf,18.511,inf,18.51,inf
20:07:53,72472.0,inf,inf,inf,inf,inf,18.509,inf,18.508,inf
20:07:54,72473.0,inf,inf,inf,inf,inf,18.507,inf,18.506,inf
20:07:55,72474.0,inf,inf,inf,inf,inf,18.505,inf,18.504,inf
20:07:56,72475.0,inf,inf,inf,inf,inf,18.503,inf,18.502,inf
20:07:57,72476.0,inf,inf,inf,inf,inf,18.501,inf,18.5,inf
20:07:58,72477.0,inf,inf,inf,inf,inf,18.499,inf,18.498,inf
20:07:59,72478.0,inf,inf,inf,inf,inf,18.498,inf,18.497,inf
20:08:00,72479.0,inf,inf,inf,inf,inf,18.496,inf,18.495,inf
20:08:01,72480.0,inf,inf,inf,inf,inf,18.494,inf,18.493,inf
20:08:02,72481.0,inf,inf,inf,inf,inf,18.492,inf,18.491,inf
20:08:03,72482.0,inf,inf,inf,inf,inf,18.49,inf,18.489,inf
20:08:04,72483.0,inf,inf,inf,inf,inf,18.488,inf,18.487,inf
20:08:05,72484.0,inf,inf,inf,inf,inf,18.486,inf,18.485,inf
20:08:06,72485.0,inf,inf,inf,inf,inf,18.484,inf,18.484,inf
20:08:07,72486.0,inf,inf,inf,inf,inf,18.482,inf,18.482,inf
20:08:08,72487.0,inf,inf,inf,inf,inf,18.481,inf,18.48,inf
20:08:09,72488.0,inf,inf,inf,inf,inf,18.479,inf,18.478,inf
20:08:10,72489.0,inf,inf,inf,inf,inf,18.477,inf,18.476,inf
20:08:11,72490.0,inf,inf,inf,inf,inf,18.475,inf,18.474,inf
20:08:12,72491.0,inf,inf,inf,inf,inf,18.473,inf,18.472,inf
20:08:13,72492.0,inf,inf,inf,inf,inf,18.471,inf,18.47,inf
20:08:14,72493.0,inf,inf,inf,inf,inf,18.469,inf,18.468,inf
20:08:15,72494.0,inf,inf,inf,inf,inf,18.467,inf,18.467,inf
20:08:16,72495.0,inf,inf,inf,inf,inf,18.466,inf,18.465,inf
20:08:17,72496.0,inf,inf,inf,inf,inf,18.464,inf,18.463,inf
20:08:18,72497.0,inf,inf,inf,inf,inf,18.462,inf,18.461,inf
20:08:19,72498.0,inf,inf,inf,inf,inf,18.46,inf,18.459,inf
20:08:20,72499.0,inf,inf,inf,inf,inf,18.458,inf,18.457,inf
20:08:21,72500.0,inf,inf,inf,inf,inf,18.456,inf,18.455,inf
20:08:22,72501.0,inf,inf,inf,inf,inf,18.454,inf,18.453,inf
20:08:23,72502.0,inf,inf,inf,inf,inf,18.452,inf,18.452,inf
20:08:24,72503.0,inf,inf,inf,inf,inf,18.45,inf,18.45,inf
20:08:25,72504.0,inf,inf,inf,inf,inf,18.448,inf,18.448,inf
20:08:26,72505.0,inf,inf,inf,inf,inf,18.447,inf,18.446,inf
20:08:27,72506.0,inf,inf,inf,inf,inf,18.445,inf,18.444,inf
20:08:28,72507.0,inf,inf,inf,inf,inf,18.443,inf,18.442,inf
20:08:29,72508.0,inf,inf,inf,inf,inf,18.441,inf,18.44,inf
20:08:30,72509.0,inf,inf,inf,inf,inf,18.439,inf,18.438,inf
20:08:31,72510.0,inf,inf,inf,inf,inf,18.437,inf,18.436,inf
20:08:32,72511.0,inf,inf,inf,inf,inf,18.435,inf,18.434,inf
20:08:33,72512.0,inf,inf,inf,inf,inf,18.433,inf,18.433,inf
20:08:34,72513.0,inf,inf,inf,inf,inf,18.432,inf,18.431,inf
20:08:35,72514.0,inf,inf,inf,inf,inf,18.43,inf,18.429,inf
20:08:36,72515.0,inf,inf,inf,inf,inf,18.428,inf,18.427,inf
20:08:37,72516.0,inf,inf,inf,inf,inf,18.426,inf,18.425,inf
20:08:38,72517.0,inf,inf,inf,inf,inf,18.424,inf,18.423,inf
20:08:39,72518.0,inf,inf,inf,inf,inf,18.422,inf,18.421,inf
20:08:40,72519.0,inf,inf,inf,inf,inf,18.42,inf,18.419,inf
20:08:41,72520.0,inf,inf,inf,inf,inf,18.418,inf,18.417,inf
20:08:42,72521.0,inf,inf,inf,inf,inf,18.416,inf,18.416,inf
20:08:43,72522.0,inf,inf,inf,inf,inf,18.414,inf,18.414,inf
20:08:44,72523.0,inf,inf,inf,inf,inf,18.413,inf,18.412,inf
20:08:45,72524.0,inf,inf,inf,inf,inf,18.411,inf,18.41,inf
20:08:46,72525.0,inf,inf,inf,inf,inf,18.409,inf,18.408,inf
20:08:47,72526.0,inf,inf,inf,inf,inf,18.407,inf,18.406,inf
20:08:48,72527.0,inf,inf,inf,inf,inf,18.405,inf,18.404,inf
20:08:49,72528.0,inf,inf,inf,inf,inf,18.403,inf,18.402,inf
20:08:50,72529.0,inf,inf,inf,inf,inf,18.401,inf,18.4,inf
20:08:51,72530.0,inf,inf,inf,inf,inf,18.399,inf,18.398,inf
20:08:52,72531.0,inf,inf,inf,inf,inf,18.397,inf,18.396,inf
20:08:53,72532.0,inf,inf,inf,inf,inf,18.395,inf,18.395,inf
20:08:54,72533.0,inf,inf,inf,inf,inf,18.394,inf,18.393,inf
20:08:55,72534.0,inf,inf,inf,inf,inf,18.392,inf,18.391,inf
20:08:56,72535.0,inf,inf,inf,inf,inf,18.39,inf,18.389,inf
20:08:57,72536.0,inf,inf,inf,inf,inf,18.388,inf,18.387,inf
20:08:58,72537.0,inf,inf,inf,inf,inf,18.386,inf,18.385,inf
20:08:59,72538.0,inf,inf,inf,inf,inf,18.384,inf,18.383,inf
20:09:00,72539.0,inf,inf,inf,inf,inf,18.382,inf,18.381,inf
20:09:01,72540.0,inf,inf,inf,inf,inf,18.38,inf,18.379,inf
20:09:02,72541.0,inf,inf,inf,inf,inf,18.378,inf,18.378,inf
20:09:03,72542.0,inf,inf,inf,inf,inf,18.376,inf,18.376,inf
20:09:04,72543.0,inf,inf,inf,inf,inf,18.374,inf,18.374,inf
20:09:05,72544.0,inf,inf,inf,inf,inf,18.373,inf,18.372,inf
20:09:06,72545.0,inf,inf,inf,inf,inf,18.371,inf,18.37,inf
20:09:07,72546.0,inf,inf,inf,inf,inf,18.369,inf,18.368,inf
20:09:08,72547.0,inf,inf,inf,inf,inf,18.367,inf,18.366,inf
20:09:09,72548.0,inf,inf,inf,inf,inf,18.365,inf,18.364,inf
20:09:10,72549.0,inf,inf,inf,inf,inf,18.363,inf,18.362,inf
20:09:11,72550.0,inf,inf,inf,inf,inf,18.361,inf,18.36,inf
20:09:12,72551.0,inf,inf,inf,inf,inf,18.359,inf,18.358,inf
20:09:13,72552.0,inf,inf,inf,inf,inf,18.357,inf,18.356,inf
20:09:14,72553.0,inf,inf,inf,inf,inf,18.355,inf,18.355,inf
20:09:15,72554.0,inf,inf,inf,inf,inf,18.354,inf,18.353,inf
20:09:16,72555.0,inf,inf,inf,inf,inf,18.352,inf,18.351,inf
20:09:17,72556.0,inf,inf,inf,inf,inf,18.35,inf,18.349,inf
20:09:18,72557.0,inf,inf,inf,inf,inf,18.348,inf,18.347,inf
20:09:19,72558.0,inf,inf,inf,inf,inf,18.346,inf,18.345,inf
20:09:20,72559.0,inf,inf,inf,inf,inf,18.344,inf,18.343,inf
20:09:21,72560.0,inf,inf,inf,inf,inf,18.342,inf,18.341,inf
20:09:22,72561.0,inf,inf,inf,inf,inf,18.34,inf,18.339,inf
20:09:23,72562.0,inf,inf,inf,inf,inf,18.338,inf,18.337,inf
20:09:24,72563.0,inf,inf,inf,inf,inf,18.336,inf,18.335,inf
20:09:25,72564.0,inf,inf,inf,inf,inf,18.334,inf,18.334,inf
20:09:26,72565.0,inf,inf,inf,inf,inf,18.332,inf,18.332,inf
20:09:27,72566.0,inf,inf,inf,inf,inf,18.33,inf,18.33,inf
20:09:28,72567.0,inf,inf,inf,inf,inf,18.329,inf,18.328,inf
20:09:29,72568.0,inf,inf,inf,inf,inf,18.327,inf,18.326,inf
20:09:30,72569.0,inf,inf,inf,inf,inf,18.325,inf,18.324,inf
20:09:31,72570.0,inf,inf,inf,inf,inf,18.323,inf,18.322,inf
20:09:32,72571.0,inf,inf,inf,inf,inf,18.321,inf,18.32,inf
20:09:33,72572.0,inf,inf,inf,inf,inf,18.319,inf,18.318,inf
20:09:34,72573.0,inf,inf,inf,inf,inf,18.317,inf,18.316,inf
20:09:35,72574.0,inf,inf,inf,inf,inf,18.315,inf,18.314,inf
20:09:36,72575.0,inf,inf,inf,inf,inf,18.313,inf,18.312,inf
20:09:37,72576.0,inf,inf,inf,inf,inf,18.311,inf,18.31,inf
20:09:38,72577.0,inf,inf,inf,inf,inf,18.309,inf,18.309,inf
20:09:39,72578.0,inf,inf,inf,inf,inf,18.308,inf,18.307,inf
20:09:40,72579.0,inf,inf,inf,inf,inf,18.306,inf,18.305,inf
20:09:41,72580.0,inf,inf,inf,inf,inf,18.304,inf,18.303,inf
20:09:42,72581.0,inf,inf,inf,inf,inf,18.302,inf,18.301,inf
20:09:43,72582.0,inf,inf,inf,inf,inf,18.3,inf,18.299,inf
20:09:44,72583.0,inf,inf,inf,inf,inf,18.298,inf,18.297,inf
20:09:45,72584.0,inf,inf,inf,inf,inf,18.296,inf,18.295,inf
20:09:46,72585.0,inf,inf,inf,inf,inf,18.294,inf,18.293,inf
20:09:47,72586.0,inf,inf,inf,inf,inf,18.292,inf,18.291,inf
20:09:48,72587.0,inf,inf,inf,inf,inf,18.29,inf,18.289,inf
20:09:49,72588.0,inf,inf,inf,inf,inf,18.288,inf,18.288,inf
20:09:50,72589.0,inf,inf,inf,inf,inf,18.286,inf,18.286,inf
20:09:51,72590.0,inf,inf,inf,inf,inf,18.284,inf,18.284,inf
20:09:52,72591.0,inf,inf,inf,inf,inf,18.282,inf,18.282,inf
